Rodent species,Zoonotic reservoir,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,ln.max.long,ln.litter.size,ln.litters.yr,ln.body.mass,ln.production,mean.prevalence,IUCN_binomial,Neotropic,Nearctic,Palearctic,Afrotropic,Indo-Malay,Australasia,Oceania,Antarctic
Megadendromus_nikolausi,0,1.866,3.95124372,118.126262,14.10254,98.09848,75.17074,58.56532,2.882,77.93828,3.20146128,1.414,0.00110849,-6.943876,30.448665,4.13429,5.20859,39.73083,35.89794,7.71852313,15.59685,4.04501661,1.80984091,7.18,1.173,1.886,21.96039,18.21067,90.92088,69.68426,4.16352,7.32954,51.8359027,9.20987226,7.04,6.12,6.58,40.11,39.05,39.58,5,3.60332157,5,0.12,67.74,14.03,974.35,1400.86,0.78114617,5.91753286,0.05522685,0.0846074,0.5438654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.68212746,1.41931561,1.65030919,1.3740304,3.0696248,0.24601621,Megadendromus nikolausi,0,0,0,1,0,0,0,0
Micaelamys_granti,0,1.168,3.68887945,100.31578,18.91179,128.56173,38.38528,38.95375,3.08,53.71141,3.38617017,1.703,0.0078328,-5.1526026,35.60497,3.64635,3.13126,56.0119,33.22549,6.47561315,31.07042,4.39108376,2.1397,4.942,1.053,1.763,27.57076,15.1953061,74.46614,42.32947,3.6044963,6.17102,55.4903127,11.859342,-30.23,-32.92,-31.57,25.64,19.35,22.49,0,1.02961942,0,0.09,19.65,157.45,329.72,1018.06,0.65042918,6.01735588,0.05909449,0.08999939,0.33383226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.02556417,1.29372667,1.14143548,1.30532274,2.43516215,0.20707547,Micaelamys granti,0,0,0,1,0,0,0,0
Micaelamys_namaquensis,1,1,4.04480412,109.53979,12,120.29057,48.13,57.3,2.79774074,74.78774,3.09058781,1.885,0.00176968,-6.4108956,39.19633,3.49,2,44.5503,32.19645,7.22904136,16.18709,4.33135113,2.30264091,6.364,1.239,1.686,27.5,12.5,95.31592,46.89755,3.57486,6.19429,68.4722627,15.0197544,-13.4,-32.92,-23.16,38.07,13.96,26.01,0,3.02042489,0,0.12,49.06,201.75,624.94,1360.42,0.18412933,5,0.06577686,0.09229877,0.39794001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.79661889,1.24990174,0.69314718,1.39743312,1.94304892,0.23270291,Micaelamys namaquensis,0,0,0,1,0,0,0,0
Microdillus_peeli,0,1.185,2.94944167,67.99,18.57791,137.39891,31.10979,32.26613,3.03288889,62.95832,3.2469285,1.503,0.00359876,-5.8818335,43.641925,3.91386,3.90051625,55.64848,35.20842,6.29232162,32.47637,4.42598098,2.29795,6.228,1.21975,1.756,28.09032,16.5464461,86.03622,10.18,3.5612463,6.95653,63.0178427,9.80901202,10.21,4.07,7.14,46.83,45.03,45.93,9,2.68580459,9,0.06,13.69,253.22,318.7,1795.19,0.83677457,7.17259841,0.07394609,0.09602104,0.19269835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.01905476,1.3645241,1.36110892,1.08161589,2.72563302,0.20750768,Microdillus peeli,0,0,0,1,0,0,0,0
Monticolomys_koopmani,0,1.132,3.21887583,91.20081,13.18592,103.43139,38.84945,28.21826,3.328,68.20449,3.31484597,1.269,0.00255739,-6.0461042,32.032115,3.24869,4.86215,38.50006,36.22486,5.99807302,13.92405,3.75507999,1.11975,5.34,1.44,1.905,21.05987,11.0108161,83.31225,24.3625,3.86970201,7.74204,54.2078327,12.4064169,2.73633167,-8.4055757,-2.22493,22.30612,12.05779,16.2861058,3.159,4.29756876,6.0055,0.11833927,116.483438,208.285863,1156.44178,1500.23236,0.77106078,4.97094533,0.05301555,0.07738011,0.2770198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6506598,1.17825184,1.58148073,1.16903218,2.75973257,0.24204286,Monticolomys koopmani,0,0,0,1,0,0,0,0
Muriculus_imberbis,0,1.751,2.91777073,89.733612,12.55172,90.66408,43.49041,27.37716,2.965,75.49935,3.09850762,1.549,0.00124954,-6.7051341,29.0407,4.58676,5.52392,41.54877,35.81876,7.46332338,17.29161,3.91340577,1.86034091,7.261,1.583,1.88,19.814896,10.03364,89.80041,27.74382,4.16543429,8.1638,57.7371427,11.5749827,14.25,7.06,10.65,39.95,36.78,38.37,16,4.73285955,25,0.14,97.68,163.08,929.65,1473,0.80724269,4.96159607,0.04975736,0.07494335,0.23300445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.72686792,1.52317389,1.70908775,1.07081988,3.23226165,0.24061901,Muriculus imberbis,0,0,0,1,0,0,0,0
Mus_baoulei,0,1.062,3.87222012,111.02278,16.68107,131.22483,70.82748,61.3657199,3.385,77.61068,3.38476384,1.276,0.00306492,-5.8094022,38.55305,2.96647,4.87342,54.1182129,39.33136,5.57314002,10.39397,4.33528203,1.18725,5.59,1.64875,1.941,26.66708,19.7971761,92.0256,35.61976,3.6935563,7.92677,60.2904527,11.3274148,9.3,5.98,7.64,-4.03,-8.21,-6.12,6,3.67604748,8,0.09,127.38,261.57,1189.73,1491.36,0.75847981,5.86866271,0.05600022,0.08147155,0.53929395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.99117078,1.08737269,1.58379595,1.35382802,2.67116864,0.20374213,Mus baoulei,0,0,0,1,0,0,0,0
Mus_bufo,0,1.214,2.18380156,80.0563162,12.00243,102.80235,36.22028,24.80261,3.143,78.21947,3.31213066,1.54,0.00253694,-6.1939285,31.75203,3.11819,5.26955,38.1451925,38.19361,5.81886557,12.69645,3.8389417,1.62575,5.13,1.674,1.863,20.65563,9.05183611,88.59786,23.7257,3.90514201,8.21135,60.7010027,11.5157846,0.92,-4.99,-2.03,30.52,27.93,29.22,7,4.91720335,9,0.12,105.95,193.8,1326,1514.7,0.76121082,4.11509659,0.05479532,0.07696366,0.18692419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.64139973,1.13725271,1.66194497,0.78106719,2.79919768,0.24459185,Mus bufo,0,0,0,1,0,0,0,0
Mus_callewaerti,0,1.129,3.85201558,111.56653,16.225,135.21331,63.75899,59.6255999,3.202,67.51291,3.33744744,1.55,0.00350039,-5.7760469,36.109945,3.13991,3.81424,55.11636,35.07689,5.73170126,7.15125,4.34365528,1.7034,5.324,1.272,2.001,25.40431,18.2857361,89.53168,36.74422,3.6570763,6.61509,49.1151727,13.3523827,-6.64,-11.95,-9.3,27.89,14.66,21.27,2,2.37954613,2,0.17,115.66,224.46,1007.25,1417.9,0.68896832,5.68362224,0.05326798,0.08440013,0.49075486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.00944659,1.14419414,1.33874143,1.34859654,2.48293557,0.20550838,Mus callewaerti,0,0,0,1,0,0,0,0
Mus_goundae,0,1.172,3.37151356,91.92305,17.0836057,129.61246,36.03758,31.76557,3.02488889,73.29561,3.40710952,1.421,0.00417767,-5.6273331,36.33887,3.27798,4.05043625,49.309,36.97604,6.10733458,20.5602,4.39387048,1.70635,5.072,1.218,1.911,27.08637,12.8024761,80.72814,21.107,3.7163063,7.73302,44.1410927,9.70996834,9.68,8.09,8.88,21.64,20.22,20.93,0,0.64185389,0,0,102.1,265.72,912.15,1670.98,0.75244054,5.5920586,0.07497641,0.09527777,0.27242255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.89810662,1.18722738,1.39882459,1.21536177,2.58605197,0.21855983,Mus goundae,0,0,0,1,0,0,0,0
Mus_indutus,0,1.267,1.81645208,73.5939682,15.17454,103.42635,23.29857,18.69064,3.04,65.46632,3.19318353,1.425,0.00442788,-5.5512084,31.78624,4.76,4.21373,43.55855,30.59181,5.98502449,32.1277,4.15955973,2.36579091,6.089,1.183,1.987,23.5848,7.73560611,68.70113,25.58139,3.8128863,6.60132,61.7017527,14.2411187,-16.84,-28.06,-22.45,30.63,13.82,22.22,0,2.54081428,0,0.09,38.2,198.92,514.9,1392.93,0.77119459,4.67311127,0.05709319,0.07819726,0.08584501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.77410601,1.56024767,1.43834824,0.59688519,2.99859591,0.23266162,Mus indutus,0,0,0,1,0,0,0,0
Mus_mahomet,0,1.855,2.30258509,80.5511782,13.0715657,83.86815,37.6359,23.58376,3.226,67.20204,3.09911088,1.396,0.0013605,-6.7557237,28.24957,4.76949,5.54076,42.30659,35.45411,7.52608897,18.14227,3.91676459,1.81869091,7.328,1.498,1.882,19.909336,8.78103,84.5957,27.35247,4.18144429,8.37348,54.4124427,13.6529223,15.76,-1.72,7.01,41.63,34.46,38.04,1,4.33323022,1,0.13,76.52,202.7,932.21,1465.66,0.82943092,4.65162222,0.05150573,0.07330379,0.18282396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.74494287,1.56223938,1.71213168,0.83403245,3.27437106,0.23859826,Mus mahomet,0,0,0,1,0,0,0,0
Mus_mattheyi,0,1.543,4.25310108,135.07964,15.45776,135.66036,108.03525,98.3063927,2.915,79.71079,3.49821217,1.338,0.00306496,-5.980831,54.7632,2.17385,4.2034,52.5776829,50.66896,5.39352152,15.34591,4.42044795,1.401,4.933,1.628,1.919,28.6952073,32.500285,103.26902,69.46509,3.5243863,10.00112,58.1129727,8.19409946,5.96,5.23,5.59,-0.07,-0.78,-0.43,86,5.75390508,86,0.11,80.66,265.33,1471.33,1653.66,0.69687412,5.37507258,0.06837041,0.08668916,0.71267349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.96229175,0.77649979,1.43589372,1.44764838,2.21239351,0.20639931,Mus mattheyi,0,0,0,1,0,0,0,0
Mus_minutoides,0,1,1.86097454,72.6895562,13.42985,62,22.19,7.92,3,90.26664,3.03061668,1,0.00585183,-5.4892412,31.2,4.18,4,37.2,25.49,4.52276636,27.99957,4.04917284,3.13487091,6.687,1,2,20.19,3.33,49.99,31.08921,3.82329201,7.09798,52.7166527,14.3142977,-14.1,-34.83,-24.47,38.34,15.64,26.99,0,3.66304869,0,0.14,54.53,189.62,695.13,1268.84,0.93746953,3.2970297,0.05138889,0.05555556,0.00432137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.61630876,1.43031125,1.38629436,0.6211003,2.81660561,0.24083101,Mus minutoides,0,0,0,1,0,0,0,0
Mus_musculoides,0,1.184,2.10778602,61.67,14,107.94717,37.11736,21.71388,3.40388889,78.60321,3.15700042,1.481,0.00441534,-5.8400034,30.86912,3.49,4.0558,41.38756,33.59538,6.42834757,12.13309,4.03088189,1.64334091,6.13,1.39,1.967,23.82,8.30331611,80.43044,22.01052,3.86771201,7.21707,52.2699727,16.5461591,13.62,-30.89,-8.63,51.41,-16.79,17.3,0,3.45663209,1,0.13,92.48,231.12,924.23,1520.39,0.73794987,4.51183353,0.05916,0.08220151,-0.09691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.72298035,1.24990174,1.40014796,0.74563812,2.65004969,0.23862942,Mus musculoides,0,0,0,1,0,0,0,0
Mus_neavei,0,1.232,3.48636754,95.73421,14.4333557,107.91742,41.46535,32.0692,3.15388889,61.64185,3.27045605,1.318,0.00268361,-6.0588797,31.640615,3.51287,4.48854,40.87442,33.61997,5.93965691,12.70056,4.09219522,1.6836,5.82,1.196,2.028,23.3129,11.5157961,81.35552,27.97951,3.8499463,6.78365,49.1003327,13.1774072,-9.65,-25.66,-17.65,34.2,29.07,31.63,1,3.35933318,2,0.15,68.66,216.59,801.04,1433.47,0.7654681,4.9638733,0.05377164,0.0815146,0.30877824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.71050444,1.25643337,1.50152748,1.24886037,2.75796085,0.23790801,Mus neavei,0,0,0,1,0,0,0,0
Mus_oubanguii,0,1.267,3.69561596,106.64815,16.8081957,132.42018,58.17672,51.90966,3.088,68.50103,3.41202383,1.212,0.0035976,-5.8290057,35.436805,3.02041222,4.60105,50.5642529,41.23501,5.85146729,19.00356,4.36354495,1.5074,5.054,1.18675,1.977,26.411,16.6445461,87.73207,28.07626,3.7076963,8.1127,46.6311727,10.4628442,7.05,4.19,5.62,22.79,21.15,21.97,0,1.88251383,1,0.05,134.48,246.43,1329.15,1661.2,0.78803234,5.61819462,0.0646241,0.09395221,0.47519861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.92324486,1.10539332,1.52628454,1.30714724,2.63167786,0.21415626,Mus oubanguii,0,0,0,1,0,0,0,0
Mus_setulosus,1,1,2.41412647,73.1797782,14.1630857,105.22452,29.50816,19.72496,3.304,75.44527,3.20378314,1,0.00270696,-6.0368157,30.91363,3.92,4.85361,40.73417,35.14759,6.06496914,21.05418,3.81652724,1.30334091,6.587,1,1.961,23.36415,8.10780611,78.95859,20.13955,3.87900201,7.68187,51.8362727,14.7293958,10.19,-0.3,4.94,40.54,-13.29,13.62,0,4.05056682,1,0.08,131.73,238.65,1212.31,1545.44,0.77513725,4.48442695,0.05831549,0.08136201,0.12140626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.7070673,1.36609165,1.57972276,0.88133751,2.94581441,0.23748716,Mus setulosus,0,0,0,1,0,0,0,0
Mus_setzeri,0,1.215,1.89461686,75.6496362,15.6366757,110.27483,26.81018,22.2428,3.051,55.1076,3.29436291,1.356,0.00431413,-5.6128572,32.27223,3.96214,4.34643,47.31592,32.75361,6.01093089,24.61045,4.13295534,2.10835,5.648,1.172,2,23.97225,9.69222611,73.43616,22.91774,3.78938201,6.93796,44.1397727,12.6494545,-12.96,-25.06,-19.01,24.11,18.99,21.55,0,1.08856195,0,0.1,49.99,216.49,583.74,1494.64,0.76861148,5.1169116,0.05742013,0.08140862,0.1331616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85684681,1.37678428,1.46935482,0.63901663,2.8461391,0.22336247,Mus setzeri,0,0,0,1,0,0,0,0
Mus_sorella,0,1.268,3.89274917,111.45053,15.2202457,129.05573,70.46007,63.0021799,3.125,75.98529,3.3713411,1.314,0.00287935,-5.8717449,35.71566,3.05923222,4.29062,49.87457,39.26011,5.53078724,8.35081,4.34422555,1.375,5.161,1.335,2.046,25.96546,19.6465861,89.55149,38.07004,3.7005163,7.70279,50.5272227,14.7229405,5.54,-8.38,-1.41,38.89,13.76,26.32,0,3.63916386,1,0.13,128.28,236.71,1330.63,1567.08,0.72894823,5.64804947,0.05800325,0.08586468,0.55197181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.90951125,1.11816398,1.45643125,1.35911564,2.57459522,0.21264161,Mus sorella,0,0,0,1,0,0,0,0
Mus_tenellus,0,1.25,4.09708273,116.15019,16.24864,124.56989,73.05619,68.57016,3.081,70.12809,3.27102032,1.454,0.00212695,-6.1111486,37.56505,1.94,4.36935,55.56088,38.3192,6.31579587,9.42072,4.41043911,1.75285,5.971,1.344,1.821,26.342924,19.53171,89.95214,49.61275,3.6588263,7.35022,50.8890127,14.4892379,14.94,-7.14,3.89,45.69,29.84,37.77,1,3.61091791,2,0.11,64.19,231.45,817.36,1549.28,0.71546268,5.52996747,0.05153711,0.08391018,0.59102298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.01747936,0.66268797,1.47461426,1.41027519,2.13730223,0.20705996,Mus tenellus,0,0,0,1,0,0,0,0
Mus_triton,0,1.135,2.53528286,75.3064282,13.8566057,111.65989,30.49518,22.48492,3.404,79.70497,3.17487268,1.764,0.00263519,-6.0690986,30.8043,4.4,3,41.8306,33.22949,6.70198494,13.13486,3.92888012,1.57904091,6.593,1.676,1.965,27.5,4.5,82.06601,24.65028,3.88947,6.99381,56.0539527,14.9795,2.13,-16.85,-7.36,39.03,13.93,26.48,0,3.65790465,2,0.18,96.5,218.65,973.98,1496.51,0.67272709,3.48837209,0.05417619,0.07842274,0.11058971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.73362813,1.48160454,1.09861229,0.93030521,2.58021683,0.23816825,Mus triton,0,0,0,1,0,0,0,0
Mylomys_dybowskii,0,1.416,4.70916978,146.38988,15.0210357,128.50011,105.75544,107.60126,3.404,80.39689,3.26204209,1.429,0.0026821,-6.0443493,51.85243,4.04,3.59451,50.41008,45.85415,5.12044589,6.55615,4.43370958,1.15225,7.037,1.47475,1.7,26.75647,31.7400461,111.98636,87.76674,3.5141863,8.80517,59.7863227,15.1951683,10.44,-6.16,2.13,35.78,-8.43,13.67,0,3.91362173,1,0.11,127.27,246.04,1216.01,1582.79,0.5949162,6.1049435,0.06311105,0.08843961,0.6540481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.92019116,1.39624469,1.27940768,1.54951162,2.67565237,0.20499452,Mylomys dybowskii,0,0,0,1,0,0,0,0
Mylomys_rex,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,Mylomys rex,0,0,0,1,0,0,0,0
Myomyscus_angolensis,0,1.322,3.84002481,108.77294,15.1478257,119.42083,52.72234,45.15946,3.21388889,67.64765,3.24224344,1.521,0.002728,-5.9337868,32.719465,3.63056,3.67823,49.16264,34.45176,5.90975477,8.87497,4.24801114,1.44275,6.074,1.229,2.05,24.54586,14.3097761,83.01644,33.0949,3.7641363,6.49288,49.0305827,12.9828135,-5.98,-14.88,-10.43,18.81,12.84,15.83,1,3.21164978,3,0.16,99.42,215.48,998.11,1440.41,0.69014531,5.49792906,0.0526148,0.08227163,0.36939925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.89513399,1.28938691,1.30243166,1.34547883,2.59181857,0.21712211,Myomyscus angolensis,0,0,0,1,0,0,0,0
Myomyscus_brockmani,0,1.177,3.21836515,85.105952,13.3313757,99.05138,38.13196,25.6964,3.235,65.52726,3.1800701,1.376,0.0021054,-6.2401922,30.267235,3.74743,4.97391,39.18849,35.32827,6.34803949,13.69364,3.85064187,1.60894091,6.373,1.442,1.931,21.84786,9.90756611,81.18806,21.58578,3.93874058,7.77078,53.6550327,14.1113229,8.99,-7.11,0.94,44.71,31.84,38.28,1,3.62086824,1,0.12,59.53,231.5,838.49,1559.11,0.79379008,4.47066359,0.05524243,0.08159976,0.24441664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.66838308,1.32107027,1.60420625,1.16887351,2.92527652,0.24440855,Myomyscus brockmani,0,0,0,1,0,0,0,0
Myomyscus_verreauxii,0,1,3.71357207,106.02618,14.0058557,101.10967,62.48906,41.04369,2.944,57.91193,3.21330103,1.417,0.00364665,-6.6382369,30.16591,4.17425,4.95019,40.857,33.91327,8.29810142,31.80673,4.0575526,1.81359091,6.796,1.185,1.938,22.05922,17.29223,84.33673,37.79306,4.02828857,6.70045,69.7409827,11.481814,-31.03,-34.83,-32.93,23.53,17.84,20.69,1,4.14265842,1,0.08,32.09,155.51,442.01,1178.77,0.82935614,6.16139825,0.05382998,0.07689004,0.4100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.71007817,1.4289347,1.59942596,1.31199424,3.02836066,0.24317284,Myomyscus verreauxii,0,0,0,1,0,0,0,0
Myomyscus_yemeni,0,1.351,3.85713663,107.174614,18.08937,131.12412,52.484932,50.2327671,3.112,60.15309,3.20911797,1.582,0.00219149,-6.2992349,37.20231,4.45351,3.91023,58.9628,34.20224,7.14070722,23.36076,4.43959936,2.21809091,6.924,1.226,1.609,27.39296,14.9111,84.40341,34.38483,3.73188,5.85837,47.2975127,10.5238901,19.82,15.27,17.55,44.55,41.87,43.21,10,4.30851464,14,0.21,17.08,175.69,283.83,1592.95,0.70300324,6.15718418,0.05055356,0.0867259,0.4053382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07690674,1.49369255,1.3635962,1.3499251,2.85728875,0.20284028,Myomyscus yemeni,0,0,0,1,0,0,0,0
Myosciurus_pumilio,0,3,2.79971739,69.5,15.80097,143.84478,79.20383,73.5539827,4,80.25992,3.48616816,1,0.00416962,-5.6099941,53.56981,1.97,3.0355,59.7486629,45.77234,5.09967048,1,4.55976375,1,3,2,2,28.81627,25.20825,101.10611,50.55978,3.4787163,9.9719,60.20872,12.8112817,6.1,-2.04,2.03,14.07,7.86,10.97,1,3.58878284,1,0.05,180.04,243,1301.64,1511.8,0.63580757,5.99843084,0.08254682,0.09311555,0.53845339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.09014681,0.67803354,1.11037616,1.02951848,1.7884097,0.18779959,Myosciurus pumilio,0,0,0,1,0,0,0,0
Myotomys_sloggetti,0,1.961,4.66579481,161.87258,12,135.71252,135.45461,129.538023,2.24774074,94.70859,3.63758616,1.721,0.00653303,-5.7974806,49,1.44,4,54.51192,54.49528,6.32412053,18.16754,4.56445235,3.2102,4.313,1.171,1.241,16,27.5,127.11906,143.378442,2.97533463,8.43672,85.6868727,12.4740939,-27.16,-32.56,-29.86,30.32,22.31,26.31,1,3.18593933,1,0.11,42.83,148.44,624.43,1094.83,0.17342624,2.4122807,0.06565869,0.09078378,1.05690485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.99841939,0.36464311,1.38629436,1.5402582,1.75093748,0.21028714,Otomys sloggetti,0,0,0,1,0,0,0,0
Myotomys_unisulcatus,0,1.883,4.6298628,152.84,6,127.77008,106.56,96,1,109.34925,3.59922823,1.784,0.00888538,-5.6340605,57.02478,1.42,3.85481,56.15782,53.45666,6.58867495,29.40622,3.85841124,3.7722,4.44,1.209,1,13.92,16.88,124.23135,197.358002,2.94172,8.43624,103.926263,12.7847211,-28.75,-34.43,-31.59,27.55,16.58,22.07,0,3.45473815,0,0.09,24.74,158.41,382.74,1055.87,0.480146,1.37235772,0.05736111,0.08670418,1.08990511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.02816594,0.35065687,1.34932172,1.53252724,1.69997859,0.20775697,Otomys unisulcatus,0,0,0,1,0,0,0,0
Mystromys_albicaudatus,0,1.842,4.46418249,137.42572,18,146,126.79,93.78,3.188,95.63624,3.61091791,1.452,0.00611355,-5.4363046,36,3,4.12728,72,53,5.55739849,16.52128,4.82607123,2.99115,4.751,1.372,1.685,32,40,100.96389,96.00839,3.55,7.62031,50.7662227,13.2889558,-25.05,-34.83,-29.94,32.57,17.6,25.08,1,4.09451122,2,0.1,50.96,158.01,701.24,1174.05,0.85641477,6.15384615,0.05774074,0.06759259,0.81291336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.27666612,1.09861229,1.41761859,1.49608611,2.51623088,0.18171977,Mystromys albicaudatus,0,0,0,1,0,0,0,0
